t,lb,ts,s,userId,rc,shop,search__phrase,productId,hrts,tsn
488,SU31-AddToCart-Page,1330419715229,true,PT2022810011,200,MSK,obuv,8600827866532007258,2012-02-28T09:01:55.229Z,1330419715229
658,SU31-AddToCart-Page,1330419716682,true,PT9022810011,200,MAF,perforateur,8519304225180886132,2012-02-28T09:01:56.682Z,1330419716682
279,SU01-HomePage-Page,1330419717262,true,PT11022810011,200,MAF,badge,,2012-02-28T09:01:57.262Z,1330419717262
1018,SU41-CustomerDetails-Page,1330419716769,true,PT7022810001,200,OIN,kamerschermen,8563771665917894567,2012-02-28T09:01:56.769Z,1330419716769
1915,SU12b-PickProduct-Page,1330419716404,true,PT5022810012,200,MAF,porte document,8519304225180865440,2012-02-28T09:01:56.404Z,1330419716404
271,SU01-HomePage-Page,1330419718531,true,PT3022810011,200,KEY,392D020,8519304225180864082,2012-02-28T09:01:58.531Z,1330419718531
2135,SU43-Paiment-Page,1330419716819,true,PT4022810002,200,OIN,ordner,8563771665917861392,2012-02-28T09:01:56.819Z,1330419716819
1469,SU12b-PickProduct-Page,1330419717843,true,PT8022810011,200,MAF,escabot,8519304225180847961,2012-02-28T09:01:57.843Z,1330419717843
650,SU61-BrowseCat2-Page,1330419719016,true,PT6022810001,200,OIB,chauffage,8563771665917858329,2012-02-28T09:01:59.016Z,1330419719016
169,SU41-CustomerDetails-Page,1330419725676,true,PT10022810011,200,OIB,plateau roulant,8563771665917875261,2012-02-28T09:02:05.676Z,1330419725676
456,SU32-GoToCart-Page,1330419726055,true,PT2022810011,200,MSK,obuv,8600827866532007258,2012-02-28T09:02:06.055Z,1330419726055
654,SU11-SearchPhrase-Page,1330419726765,true,PT11022810011,200,MAF,badge,8519304225180895617,2012-02-28T09:02:06.765Z,1330419726765
807,SU32-GoToCart-Page,1330419726742,true,PT9022810011,200,MAF,perforateur,8519304225180886132,2012-02-28T09:02:06.742Z,1330419726742
1495,SU11-SearchPhrase-Page,1330419726509,true,PT3022810011,200,KEY,392D020,8519304225180864082,2012-02-28T09:02:06.509Z,1330419726509
556,SU31-AddToCart-Page,1330419728670,true,PT8022810011,200,MAF,escabot,8519304225180847961,2012-02-28T09:02:08.670Z,1330419728670
840,SU42-DeliveryAndBilling-Page,1330419728688,true,PT7022810001,200,OIN,kamerschermen,8563771665917894567,2012-02-28T09:02:08.688Z,1330419728688
673,SU31-AddToCart-Page,1330419729264,true,PT5022810012,200,MAF,porte document,8519304225180865440,2012-02-28T09:02:09.264Z,1330419729264
445,SU01-HomePage-Page,1330419731048,true,PT6022810021,200,OIN,schrijfblok,8563771665917858329,2012-02-28T09:02:11.048Z,1330419731048
207,SU41-CustomerDetails-Page,1330419736365,true,PT2022810011,200,MSK,obuv,8600827866532007258,2012-02-28T09:02:16.365Z,1330419736365
230,SU42-DeliveryAndBilling-Page,1330419737318,true,PT10022810011,200,OIB,plateau roulant,8563771665917875261,2012-02-28T09:02:17.318Z,1330419737318
1209,SU12b-PickProduct-Page,1330419736448,true,PT11022810011,200,MAF,badge,8519304225180895617,2012-02-28T09:02:16.448Z,1330419736448
704,SU61-BrowseCat2-Page,1330419737471,true,PT1022810003,200,MAF,SCOTCH,8519304225180889696,2012-02-28T09:02:17.471Z,1330419737471
2210,SU12b-PickProduct-Page,1330419736381,true,PT3022810011,200,KEY,392D020,8519304225180864082,2012-02-28T09:02:16.381Z,1330419736381
479,SU41-CustomerDetails-Page,1330419738600,true,PT9022810011,200,MAF,perforateur,8519304225180886132,2012-02-28T09:02:18.600Z,1330419738600
940,SU32-GoToCart-Page,1330419738889,true,PT8022810011,200,MAF,escabot,8519304225180847961,2012-02-28T09:02:18.889Z,1330419738889
1089,SU32-GoToCart-Page,1330419740560,true,PT5022810012,200,MAF,porte document,8519304225180865440,2012-02-28T09:02:20.560Z,1330419740560
2755,SU43-Paiment-Page,1330419740234,true,PT7022810001,200,OIN,kamerschermen,8563771665917894567,2012-02-28T09:02:20.234Z,1330419740234
476,SU11-SearchPhrase-Page,1330419742921,true,PT6022810021,200,OIN,schrijfblok,8563771665917909022,2012-02-28T09:02:22.921Z,1330419742921
747,SU61-BrowseCat2-Page,1330419743385,true,PT4022810002,200,OIN,ordner,8563771665917861392,2012-02-28T09:02:23.385Z,1330419743385
409,SU42-DeliveryAndBilling-Page,1330419745179,true,PT2022810011,200,MSK,obuv,8600827866532007258,2012-02-28T09:02:25.179Z,1330419745179
261,SU01-HomePage-Page,1330419747151,true,PT1022810024,200,MAF,fauteuil,8519304225180889696,2012-02-28T09:02:27.151Z,1330419747151
579,SU31-AddToCart-Page,1330419747568,true,PT11022810011,200,MAF,badge,8519304225180895617,2012-02-28T09:02:27.568Z,1330419747568
1048,SU43-Paiment-Page,1330419747223,true,PT10022810011,200,OIB,plateau roulant,8563771665917875261,2012-02-28T09:02:27.223Z,1330419747223
662,SU42-DeliveryAndBilling-Page,1330419748123,true,PT9022810011,200,MAF,perforateur,8519304225180886132,2012-02-28T09:02:28.123Z,1330419748123
535,SU41-CustomerDetails-Page,1330419749799,true,PT8022810011,200,MAF,escabot,8519304225180847961,2012-02-28T09:02:29.799Z,1330419749799
570,SU31-AddToCart-Page,1330419750421,true,PT3022810011,200,KEY,392D020,8519304225180864082,2012-02-28T09:02:30.421Z,1330419750421
695,SU41-CustomerDetails-Page,1330419751932,true,PT5022810012,200,MAF,porte document,8519304225180865440,2012-02-28T09:02:31.932Z,1330419751932
1936,SU12b-PickProduct-Page,1330419752045,true,PT6022810021,200,OIN,schrijfblok,8563771665917909022,2012-02-28T09:02:32.045Z,1330419752045
299,SU01-HomePage-Page,1330419753709,true,PT4022810022,200,MAF,retention,8563771665917861392,2012-02-28T09:02:33.709Z,1330419753709
1163,SU43-Paiment-Page,1330419755916,true,PT2022810011,200,MSK,obuv,8600827866532007258,2012-02-28T09:02:35.916Z,1330419755916
643,SU11-SearchPhrase-Page,1330419757912,true,PT1022810024,200,MAF,fauteuil,8519304225180835144,2012-02-28T09:02:37.912Z,1330419757912
1042,SU43-Paiment-Page,1330419757755,true,PT9022810011,200,MAF,perforateur,8519304225180886132,2012-02-28T09:02:37.755Z,1330419757755
263,SU01-HomePage-Page,1330419758754,true,PT12022810021,200,MAF,tabouret,,2012-02-28T09:02:38.754Z,1330419758754
714,SU32-GoToCart-Page,1330419759545,true,PT11022810011,200,MAF,badge,8519304225180895617,2012-02-28T09:02:39.545Z,1330419759545
784,SU42-DeliveryAndBilling-Page,1330419759984,true,PT8022810011,200,MAF,escabot,8519304225180847961,2012-02-28T09:02:39.984Z,1330419759984
1117,SU32-GoToCart-Page,1330419760046,true,PT3022810011,200,KEY,392D020,8519304225180864082,2012-02-28T09:02:40.046Z,1330419760046
841,SU42-DeliveryAndBilling-Page,1330419763200,true,PT5022810012,200,MAF,porte document,8519304225180865440,2012-02-28T09:02:43.200Z,1330419763200
761,SU11-SearchPhrase-Page,1330419763815,true,PT4022810022,200,MAF,retention,8519304225180852989,2012-02-28T09:02:43.815Z,1330419763815
1330,SU31-AddToCart-Page,1330419764612,true,PT6022810021,200,OIN,schrijfblok,8563771665917909022,2012-02-28T09:02:44.612Z,1330419764612
1028,SU61-BrowseCat2-Page,1330419765805,true,PT7022810001,200,OIN,kamerschermen,8563771665917894567,2012-02-28T09:02:45.805Z,1330419765805
179,SU61-BrowseCat2-Page,1330419767062,true,PT10022810011,200,OIB,plateau roulant,8563771665917875261,2012-02-28T09:02:47.062Z,1330419767062
583,SU11-SearchPhrase-Page,1330419769292,true,PT12022810021,200,MAF,tabouret,8519304225180879918,2012-02-28T09:02:49.292Z,1330419769292
502,SU41-CustomerDetails-Page,1330419769526,true,PT11022810011,200,MAF,badge,8519304225180895617,2012-02-28T09:02:49.526Z,1330419769526
1465,SU43-Paiment-Page,1330419769428,true,PT8022810011,200,MAF,escabot,8519304225180847961,2012-02-28T09:02:49.428Z,1330419769428
601,SU41-CustomerDetails-Page,1330419770567,true,PT3022810011,200,KEY,392D020,8519304225180864082,2012-02-28T09:02:50.567Z,1330419770567
3269,SU12b-PickProduct-Page,1330419768318,true,PT1022810024,200,MAF,fauteuil,8519304225180835144,2012-02-28T09:02:48.318Z,1330419768318
1871,SU12b-PickProduct-Page,1330419773404,true,PT4022810022,200,MAF,retention,8519304225180852989,2012-02-28T09:02:53.404Z,1330419773404
291,SU01-HomePage-Page,1330419775393,true,PT10022810021,200,MAF,facom,8563771665917875261,2012-02-28T09:02:55.393Z,1330419775393
1407,SU43-Paiment-Page,1330419775219,true,PT5022810012,200,MAF,porte document,8519304225180865440,2012-02-28T09:02:55.219Z,1330419775219
281,SU01-HomePage-Page,1330419776510,true,PT7022810021,200,MAF,boite de rangement,8563771665917894567,2012-02-28T09:02:56.510Z,1330419776510
915,SU61-BrowseCat2-Page,1330419775897,true,PT9022810011,200,MAF,perforateur,8519304225180886132,2012-02-28T09:02:55.897Z,1330419775897
176,SU61-BrowseCat2-Page,1330419776868,true,PT2022810011,200,MSK,obuv,8600827866532007258,2012-02-28T09:02:56.868Z,1330419776868
1162,SU32-GoToCart-Page,1330419776310,true,PT6022810021,200,OIN,schrijfblok,8563771665917909022,2012-02-28T09:02:56.310Z,1330419776310
534,SU42-DeliveryAndBilling-Page,1330419777708,true,PT11022810011,200,MAF,badge,8519304225180895617,2012-02-28T09:02:57.708Z,1330419777708
1266,SU12b-PickProduct-Page,1330419779800,true,PT12022810021,200,MAF,tabouret,8519304225180879918,2012-02-28T09:02:59.800Z,1330419779800
1235,SU42-DeliveryAndBilling-Page,1330419780480,true,PT3022810011,200,KEY,392D020,8519304225180864082,2012-02-28T09:03:00.480Z,1330419780480
621,SU31-AddToCart-Page,1330419781357,true,PT1022810024,200,MAF,fauteuil,8519304225180835144,2012-02-28T09:03:01.357Z,1330419781357
635,SU11-SearchPhrase-Page,1330419785758,true,PT10022810021,200,MAF,facom,8519304225180836080,2012-02-28T09:03:05.758Z,1330419785758
312,SU01-HomePage-Page,1330419786847,true,PT2022810034,200,MAF,seau,8600827866532007258,2012-02-28T09:03:06.847Z,1330419786847
743,SU41-CustomerDetails-Page,1330419786496,true,PT6022810021,200,OIN,schrijfblok,8563771665917909022,2012-02-28T09:03:06.496Z,1330419786496
951,SU11-SearchPhrase-Page,1330419787295,true,PT7022810021,200,MAF,boite de rangement,8519304225180881044,2012-02-28T09:03:07.295Z,1330419787295
400,SU01-HomePage-Page,1330419788122,true,PT9022810031,200,WDK,laatikot,8519304225180886132,2012-02-28T09:03:08.122Z,1330419788122
1341,SU43-Paiment-Page,1330419787403,true,PT11022810011,200,MAF,badge,8519304225180895617,2012-02-28T09:03:07.403Z,1330419787403
654,SU31-AddToCart-Page,1330419788226,true,PT4022810022,200,MAF,retention,8519304225180852989,2012-02-28T09:03:08.226Z,1330419788226
526,SU31-AddToCart-Page,1330419791670,true,PT12022810021,200,MAF,tabouret,8519304225180879918,2012-02-28T09:03:11.670Z,1330419791670
1116,SU32-GoToCart-Page,1330419792296,true,PT1022810024,200,MAF,fauteuil,8519304225180835144,2012-02-28T09:03:12.296Z,1330419792296
2000,SU43-Paiment-Page,1330419791636,true,PT3022810011,200,KEY,392D020,8519304225180864082,2012-02-28T09:03:11.636Z,1330419791636
713,SU61-BrowseCat2-Page,1330419793267,true,PT8022810011,200,MAF,escabot,8519304225180847961,2012-02-28T09:03:13.267Z,1330419793267
792,SU42-DeliveryAndBilling-Page,1330419798063,true,PT6022810021,200,OIN,schrijfblok,8563771665917909022,2012-02-28T09:03:18.063Z,1330419798063
1516,SU12b-PickProduct-Page,1330419797615,true,PT10022810021,200,MAF,facom,8519304225180836080,2012-02-28T09:03:17.615Z,1330419797615
878,SU11-SearchPhrase-Page,1330419798837,true,PT9022810031,200,WDK,laatikot,8482248024566678570,2012-02-28T09:03:18.837Z,1330419798837
988,SU11-SearchPhrase-Page,1330419798906,true,PT2022810034,200,MAF,seau,8519304225180870035,2012-02-28T09:03:18.906Z,1330419798906
1465,SU61-BrowseCat2-Page,1330419798493,true,PT5022810012,200,MAF,porte document,8519304225180865440,2012-02-28T09:03:18.493Z,1330419798493
1431,SU32-GoToCart-Page,1330419799094,true,PT4022810022,200,MAF,retention,8519304225180852989,2012-02-28T09:03:19.094Z,1330419799094
313,SU01-HomePage-Page,1330419800240,true,PT13022810031,200,MAF,etiquette,,2012-02-28T09:03:20.240Z,1330419800240
2006,SU12b-PickProduct-Page,1330419798719,true,PT7022810021,200,MAF,boite de rangement,8519304225180881044,2012-02-28T09:03:18.719Z,1330419798719
898,SU32-GoToCart-Page,1330419801515,true,PT12022810021,200,MAF,tabouret,8519304225180879918,2012-02-28T09:03:21.515Z,1330419801515
557,SU41-CustomerDetails-Page,1330419802285,true,PT1022810024,200,MAF,fauteuil,8519304225180835144,2012-02-28T09:03:22.285Z,1330419802285
294,SU01-HomePage-Page,1330419803360,true,PT8022810031,200,KEY,Salt Winter,8519304225180847961,2012-02-28T09:03:23.360Z,1330419803360
704,SU61-BrowseCat2-Page,1330419808380,true,PT11022810011,200,MAF,badge,8519304225180895617,2012-02-28T09:03:28.380Z,1330419808380
1881,SU43-Paiment-Page,1330419807627,true,PT6022810021,200,OIN,schrijfblok,8563771665917909022,2012-02-28T09:03:27.627Z,1330419807627
223,SU01-HomePage-Page,1330419810046,true,PT5022810031,200,FAB,devidoir,8519304225180865440,2012-02-28T09:03:30.046Z,1330419810046
731,SU31-AddToCart-Page,1330419809616,true,PT10022810021,200,MAF,facom,8519304225180836080,2012-02-28T09:03:29.616Z,1330419809616
868,SU11-SearchPhrase-Page,1330419810053,true,PT13022810031,200,MAF,etiquette,8519304225180867747,2012-02-28T09:03:30.053Z,1330419810053
744,SU12b-PickProduct-Page,1330419811101,true,PT9022810031,200,WDK,laatikot,8482248024566678570,2012-02-28T09:03:31.101Z,1330419811101
791,SU41-CustomerDetails-Page,1330419811391,true,PT4022810022,200,MAF,retention,8519304225180852989,2012-02-28T09:03:31.391Z,1330419811391
1955,SU12b-PickProduct-Page,1330419810232,true,PT2022810034,200,MAF,seau,8519304225180870035,2012-02-28T09:03:30.232Z,1330419810232
662,SU41-CustomerDetails-Page,1330419811674,true,PT12022810021,200,MAF,tabouret,8519304225180879918,2012-02-28T09:03:31.674Z,1330419811674
683,SU42-DeliveryAndBilling-Page,1330419812182,true,PT1022810024,200,MAF,fauteuil,8519304225180835144,2012-02-28T09:03:32.182Z,1330419812182
1342,SU11-SearchPhrase-Page,1330419812504,true,PT8022810031,200,KEY,Salt Winter,8660117787514689105,2012-02-28T09:03:32.504Z,1330419812504
1215,SU31-AddToCart-Page,1330419813022,true,PT7022810021,200,MAF,boite de rangement,8519304225180881044,2012-02-28T09:03:33.022Z,1330419813022
1235,SU61-BrowseCat2-Page,1330419814526,true,PT3022810011,200,KEY,392D020,8519304225180864082,2012-02-28T09:03:34.526Z,1330419814526
274,SU01-HomePage-Page,1330419818049,true,PT11022810032,200,MAF,escabeau,8519304225180895617,2012-02-28T09:03:38.049Z,1330419818049
818,SU11-SearchPhrase-Page,1330419818607,true,PT5022810031,200,FAB,devidoir,8563771665917875214,2012-02-28T09:03:38.607Z,1330419818607
785,SU32-GoToCart-Page,1330419820338,true,PT10022810021,200,MAF,facom,8519304225180836080,2012-02-28T09:03:40.338Z,1330419820338
599,SU31-AddToCart-Page,1330419821806,true,PT9022810031,200,WDK,laatikot,8482248024566678570,2012-02-28T09:03:41.806Z,1330419821806
768,SU42-DeliveryAndBilling-Page,1330419822131,true,PT4022810022,200,MAF,retention,8519304225180852989,2012-02-28T09:03:42.131Z,1330419822131
1109,SU43-Paiment-Page,1330419822185,true,PT1022810024,200,MAF,fauteuil,8519304225180835144,2012-02-28T09:03:42.185Z,1330419822185
924,SU12b-PickProduct-Page,1330419822769,true,PT8022810031,200,KEY,Salt Winter,8660117787514689105,2012-02-28T09:03:42.769Z,1330419822769
814,SU31-AddToCart-Page,1330419823030,true,PT2022810034,200,MAF,seau,8519304225180870035,2012-02-28T09:03:43.030Z,1330419823030
544,SU42-DeliveryAndBilling-Page,1330419823481,true,PT12022810021,200,MAF,tabouret,8519304225180879918,2012-02-28T09:03:43.481Z,1330419823481
2729,SU12b-PickProduct-Page,1330419821473,true,PT13022810031,200,MAF,etiquette,8519304225180867747,2012-02-28T09:03:41.473Z,1330419821473
1001,SU32-GoToCart-Page,1330419823829,true,PT7022810021,200,MAF,boite de rangement,8519304225180881044,2012-02-28T09:03:43.829Z,1330419823829
295,SU01-HomePage-Page,1330419825708,true,PT3022810031,200,OIB,collier,8519304225180864082,2012-02-28T09:03:45.708Z,1330419825708
423,SU11-SearchPhrase-Page,1330419828500,true,PT11022810032,200,MAF,escabeau,8519304225180882520,2012-02-28T09:03:48.500Z,1330419828500
1070,SU12b-PickProduct-Page,1330419829760,true,PT5022810031,200,FAB,devidoir,8563771665917875214,2012-02-28T09:03:49.760Z,1330419829760
870,SU61-BrowseCat2-Page,1330419830593,true,PT6022810021,200,OIN,schrijfblok,8563771665917909022,2012-02-28T09:03:50.593Z,1330419830593
586,SU41-CustomerDetails-Page,1330419832060,true,PT10022810021,200,MAF,facom,8519304225180836080,2012-02-28T09:03:52.060Z,1330419832060
859,SU32-GoToCart-Page,1330419832137,true,PT9022810031,200,WDK,laatikot,8482248024566678570,2012-02-28T09:03:52.137Z,1330419832137
599,SU31-AddToCart-Page,1330419832764,true,PT13022810031,200,MAF,etiquette,8519304225180867747,2012-02-28T09:03:52.764Z,1330419832764
1365,SU31-AddToCart-Page,1330419832673,true,PT8022810031,200,KEY,Salt Winter,8660117787514689105,2012-02-28T09:03:52.673Z,1330419832673
1570,SU43-Paiment-Page,1330419832575,true,PT12022810021,200,MAF,tabouret,8519304225180879918,2012-02-28T09:03:52.575Z,1330419832575
1258,SU32-GoToCart-Page,1330419834056,true,PT2022810034,200,MAF,seau,8519304225180870035,2012-02-28T09:03:54.056Z,1330419834056
728,SU41-CustomerDetails-Page,1330419834740,true,PT7022810021,200,MAF,boite de rangement,8519304225180881044,2012-02-28T09:03:54.740Z,1330419834740
1640,SU43-Paiment-Page,1330419834268,true,PT4022810022,200,MAF,retention,8519304225180852989,2012-02-28T09:03:54.268Z,1330419834268
145,SU11-SearchPhrase-Page,1330419836529,true,PT3022810031,200,OIB,collier,8563771665917842022,2012-02-28T09:03:56.529Z,1330419836529
1746,SU12b-PickProduct-Page,1330419837790,true,PT11022810032,200,MAF,escabeau,8519304225180882520,2012-02-28T09:03:57.790Z,1330419837790
199,SU01-HomePage-Page,1330419840404,true,PT6022810041,200,KIE,177R128,8563771665917909022,2012-02-28T09:04:00.404Z,1330419840404
451,SU31-AddToCart-Page,1330419840821,true,PT5022810031,200,FAB,devidoir,8563771665917875214,2012-02-28T09:04:00.821Z,1330419840821
312,SU01-HomePage-Page,1330419841977,true,PT14022810041,200,MAF,banc,,2012-02-28T09:04:01.977Z,1330419841977
627,SU42-DeliveryAndBilling-Page,1330419841694,true,PT10022810021,200,MAF,facom,8519304225180836080,2012-02-28T09:04:01.694Z,1330419841694
573,SU41-CustomerDetails-Page,1330419842445,true,PT9022810031,200,WDK,laatikot,8482248024566678570,2012-02-28T09:04:02.445Z,1330419842445
911,SU32-GoToCart-Page,1330419842503,true,PT13022810031,200,MAF,etiquette,8519304225180867747,2012-02-28T09:04:02.503Z,1330419842503
747,SU61-BrowseCat2-Page,1330419844875,true,PT1022810024,200,MAF,fauteuil,8519304225180835144,2012-02-28T09:04:04.875Z,1330419844875
991,SU32-GoToCart-Page,1330419844675,true,PT8022810031,200,KEY,Salt Winter,8660117787514689105,2012-02-28T09:04:04.675Z,1330419844675
632,SU41-CustomerDetails-Page,1330419845129,true,PT2022810034,200,MAF,seau,8519304225180870035,2012-02-28T09:04:05.129Z,1330419845129
427,SU12b-PickProduct-Page,1330419847103,true,PT3022810031,200,OIB,collier,8563771665917842022,2012-02-28T09:04:07.103Z,1330419847103
999,SU42-DeliveryAndBilling-Page,1330419846850,true,PT7022810021,200,MAF,boite de rangement,8519304225180881044,2012-02-28T09:04:06.850Z,1330419846850
589,SU31-AddToCart-Page,1330419850552,true,PT11022810032,200,MAF,escabeau,8519304225180882520,2012-02-28T09:04:10.552Z,1330419850552
437,SU32-GoToCart-Page,1330419851783,true,PT5022810031,200,FAB,devidoir,8563771665917875214,2012-02-28T09:04:11.783Z,1330419851783
660,SU11-SearchPhrase-Page,1330419852502,true,PT14022810041,200,MAF,banc,8519304225180860648,2012-02-28T09:04:12.502Z,1330419852502
564,SU41-CustomerDetails-Page,1330419852810,true,PT13022810031,200,MAF,etiquette,8519304225180867747,2012-02-28T09:04:12.810Z,1330419852810
717,SU42-DeliveryAndBilling-Page,1330419852819,true,PT9022810031,200,WDK,laatikot,8482248024566678570,2012-02-28T09:04:12.819Z,1330419852819
1548,SU11-SearchPhrase-Page,1330419852677,true,PT6022810041,200,KIE,177R128,8563771665917909022,2012-02-28T09:04:12.677Z,1330419852677
1679,SU43-Paiment-Page,1330419853241,true,PT10022810021,200,MAF,facom,8519304225180836080,2012-02-28T09:04:13.241Z,1330419853241
