t,lb,ts,s,userId,rc,shop,search__phrase,productId,hrts
207,SU41-CustomerDetails-Page,1330419736365,true,PT2022810011,200,MSK,obuv,8600827866532007258,2012-02-28T09:02:16.365Z
230,SU42-DeliveryAndBilling-Page,1330419737318,true,PT10022810011,200,OIB,plateau roulant,8563771665917875261,2012-02-28T09:02:17.318Z
1209,SU12b-PickProduct-Page,1330419736448,true,PT11022810011,200,MAF,badge,8519304225180895617,2012-02-28T09:02:16.448Z
704,SU61-BrowseCat2-Page,1330419737471,true,PT1022810003,200,MAF,SCOTCH,8519304225180889696,2012-02-28T09:02:17.471Z
2210,SU12b-PickProduct-Page,1330419736381,true,PT3022810011,200,KEY,392D020,8519304225180864082,2012-02-28T09:02:16.381Z
479,SU41-CustomerDetails-Page,1330419738600,true,PT9022810011,200,MAF,perforateur,8519304225180886132,2012-02-28T09:02:18.600Z
940,SU32-GoToCart-Page,1330419738889,true,PT8022810011,200,MAF,escabot,8519304225180847961,2012-02-28T09:02:18.889Z
1089,SU32-GoToCart-Page,1330419740560,true,PT5022810012,200,MAF,porte document,8519304225180865440,2012-02-28T09:02:20.560Z
2755,SU43-Paiment-Page,1330419740234,true,PT7022810001,200,OIN,kamerschermen,8563771665917894567,2012-02-28T09:02:20.234Z
476,SU11-SearchPhrase-Page,1330419742921,true,PT6022810021,200,OIN,schrijfblok,8563771665917909022,2012-02-28T09:02:22.921Z
747,SU61-BrowseCat2-Page,1330419743385,true,PT4022810002,200,OIN,ordner,8563771665917861392,2012-02-28T09:02:23.385Z
409,SU42-DeliveryAndBilling-Page,1330419745179,true,PT2022810011,200,MSK,obuv,8600827866532007258,2012-02-28T09:02:25.179Z
261,SU01-HomePage-Page,1330419747151,true,PT1022810024,200,MAF,fauteuil,8519304225180889696,2012-02-28T09:02:27.151Z
579,SU31-AddToCart-Page,1330419747568,true,PT11022810011,200,MAF,badge,8519304225180895617,2012-02-28T09:02:27.568Z
1048,SU43-Paiment-Page,1330419747223,true,PT10022810011,200,OIB,plateau roulant,8563771665917875261,2012-02-28T09:02:27.223Z
662,SU42-DeliveryAndBilling-Page,1330419748123,true,PT9022810011,200,MAF,perforateur,8519304225180886132,2012-02-28T09:02:28.123Z
535,SU41-CustomerDetails-Page,1330419749799,true,PT8022810011,200,MAF,escabot,8519304225180847961,2012-02-28T09:02:29.799Z
570,SU31-AddToCart-Page,1330419750421,true,PT3022810011,200,KEY,392D020,8519304225180864082,2012-02-28T09:02:30.421Z
695,SU41-CustomerDetails-Page,1330419751932,true,PT5022810012,200,MAF,porte document,8519304225180865440,2012-02-28T09:02:31.932Z
1936,SU12b-PickProduct-Page,1330419752045,true,PT6022810021,200,OIN,schrijfblok,8563771665917909022,2012-02-28T09:02:32.045Z
299,SU01-HomePage-Page,1330419753709,true,PT4022810022,200,MAF,retention,8563771665917861392,2012-02-28T09:02:33.709Z
1163,SU43-Paiment-Page,1330419755916,true,PT2022810011,200,MSK,obuv,8600827866532007258,2012-02-28T09:02:35.916Z
643,SU11-SearchPhrase-Page,1330419757912,true,PT1022810024,200,MAF,fauteuil,8519304225180835144,2012-02-28T09:02:37.912Z
1042,SU43-Paiment-Page,1330419757755,true,PT9022810011,200,MAF,perforateur,8519304225180886132,2012-02-28T09:02:37.755Z
263,SU01-HomePage-Page,1330419758754,true,PT12022810021,200,MAF,tabouret,,2012-02-28T09:02:38.754Z
714,SU32-GoToCart-Page,1330419759545,true,PT11022810011,200,MAF,badge,8519304225180895617,2012-02-28T09:02:39.545Z
784,SU42-DeliveryAndBilling-Page,1330419759984,true,PT8022810011,200,MAF,escabot,8519304225180847961,2012-02-28T09:02:39.984Z
1117,SU32-GoToCart-Page,1330419760046,true,PT3022810011,200,KEY,392D020,8519304225180864082,2012-02-28T09:02:40.046Z
841,SU42-DeliveryAndBilling-Page,1330419763200,true,PT5022810012,200,MAF,porte document,8519304225180865440,2012-02-28T09:02:43.200Z
761,SU11-SearchPhrase-Page,1330419763815,true,PT4022810022,200,MAF,retention,8519304225180852989,2012-02-28T09:02:43.815Z
1330,SU31-AddToCart-Page,1330419764612,true,PT6022810021,200,OIN,schrijfblok,8563771665917909022,2012-02-28T09:02:44.612Z
1028,SU61-BrowseCat2-Page,1330419765805,true,PT7022810001,200,OIN,kamerschermen,8563771665917894567,2012-02-28T09:02:45.805Z
179,SU61-BrowseCat2-Page,1330419767062,true,PT10022810011,200,OIB,plateau roulant,8563771665917875261,2012-02-28T09:02:47.062Z
583,SU11-SearchPhrase-Page,1330419769292,true,PT12022810021,200,MAF,tabouret,8519304225180879918,2012-02-28T09:02:49.292Z
502,SU41-CustomerDetails-Page,1330419769526,true,PT11022810011,200,MAF,badge,8519304225180895617,2012-02-28T09:02:49.526Z
1465,SU43-Paiment-Page,1330419769428,true,PT8022810011,200,MAF,escabot,8519304225180847961,2012-02-28T09:02:49.428Z
601,SU41-CustomerDetails-Page,1330419770567,true,PT3022810011,200,KEY,392D020,8519304225180864082,2012-02-28T09:02:50.567Z
3269,SU12b-PickProduct-Page,1330419768318,true,PT1022810024,200,MAF,fauteuil,8519304225180835144,2012-02-28T09:02:48.318Z
1871,SU12b-PickProduct-Page,1330419773404,true,PT4022810022,200,MAF,retention,8519304225180852989,2012-02-28T09:02:53.404Z
291,SU01-HomePage-Page,1330419775393,true,PT10022810021,200,MAF,facom,8563771665917875261,2012-02-28T09:02:55.393Z
1407,SU43-Paiment-Page,1330419775219,true,PT5022810012,200,MAF,porte document,8519304225180865440,2012-02-28T09:02:55.219Z
281,SU01-HomePage-Page,1330419776510,true,PT7022810021,200,MAF,boite de rangement,8563771665917894567,2012-02-28T09:02:56.510Z
915,SU61-BrowseCat2-Page,1330419775897,true,PT9022810011,200,MAF,perforateur,8519304225180886132,2012-02-28T09:02:55.897Z
176,SU61-BrowseCat2-Page,1330419776868,true,PT2022810011,200,MSK,obuv,8600827866532007258,2012-02-28T09:02:56.868Z
1162,SU32-GoToCart-Page,1330419776310,true,PT6022810021,200,OIN,schrijfblok,8563771665917909022,2012-02-28T09:02:56.310Z
534,SU42-DeliveryAndBilling-Page,1330419777708,true,PT11022810011,200,MAF,badge,8519304225180895617,2012-02-28T09:02:57.708Z
1266,SU12b-PickProduct-Page,1330419779800,true,PT12022810021,200,MAF,tabouret,8519304225180879918,2012-02-28T09:02:59.800Z
1235,SU42-DeliveryAndBilling-Page,1330419780480,true,PT3022810011,200,KEY,392D020,8519304225180864082,2012-02-28T09:03:00.480Z
621,SU31-AddToCart-Page,1330419781357,true,PT1022810024,200,MAF,fauteuil,8519304225180835144,2012-02-28T09:03:01.357Z
635,SU11-SearchPhrase-Page,1330419785758,true,PT10022810021,200,MAF,facom,8519304225180836080,2012-02-28T09:03:05.758Z
312,SU01-HomePage-Page,1330419786847,true,PT2022810034,200,MAF,seau,8600827866532007258,2012-02-28T09:03:06.847Z
743,SU41-CustomerDetails-Page,1330419786496,true,PT6022810021,200,OIN,schrijfblok,8563771665917909022,2012-02-28T09:03:06.496Z
951,SU11-SearchPhrase-Page,1330419787295,true,PT7022810021,200,MAF,boite de rangement,8519304225180881044,2012-02-28T09:03:07.295Z
400,SU01-HomePage-Page,1330419788122,true,PT9022810031,200,WDK,laatikot,8519304225180886132,2012-02-28T09:03:08.122Z
1341,SU43-Paiment-Page,1330419787403,true,PT11022810011,200,MAF,badge,8519304225180895617,2012-02-28T09:03:07.403Z
654,SU31-AddToCart-Page,1330419788226,true,PT4022810022,200,MAF,retention,8519304225180852989,2012-02-28T09:03:08.226Z
526,SU31-AddToCart-Page,1330419791670,true,PT12022810021,200,MAF,tabouret,8519304225180879918,2012-02-28T09:03:11.670Z
1116,SU32-GoToCart-Page,1330419792296,true,PT1022810024,200,MAF,fauteuil,8519304225180835144,2012-02-28T09:03:12.296Z
2000,SU43-Paiment-Page,1330419791636,true,PT3022810011,200,KEY,392D020,8519304225180864082,2012-02-28T09:03:11.636Z
713,SU61-BrowseCat2-Page,1330419793267,true,PT8022810011,200,MAF,escabot,8519304225180847961,2012-02-28T09:03:13.267Z
792,SU42-DeliveryAndBilling-Page,1330419798063,true,PT6022810021,200,OIN,schrijfblok,8563771665917909022,2012-02-28T09:03:18.063Z
1516,SU12b-PickProduct-Page,1330419797615,true,PT10022810021,200,MAF,facom,8519304225180836080,2012-02-28T09:03:17.615Z
878,SU11-SearchPhrase-Page,1330419798837,true,PT9022810031,200,WDK,laatikot,8482248024566678570,2012-02-28T09:03:18.837Z
988,SU11-SearchPhrase-Page,1330419798906,true,PT2022810034,200,MAF,seau,8519304225180870035,2012-02-28T09:03:18.906Z
1465,SU61-BrowseCat2-Page,1330419798493,true,PT5022810012,200,MAF,porte document,8519304225180865440,2012-02-28T09:03:18.493Z
1431,SU32-GoToCart-Page,1330419799094,true,PT4022810022,200,MAF,retention,8519304225180852989,2012-02-28T09:03:19.094Z
313,SU01-HomePage-Page,1330419800240,true,PT13022810031,200,MAF,etiquette,,2012-02-28T09:03:20.240Z
2006,SU12b-PickProduct-Page,1330419798719,true,PT7022810021,200,MAF,boite de rangement,8519304225180881044,2012-02-28T09:03:18.719Z
898,SU32-GoToCart-Page,1330419801515,true,PT12022810021,200,MAF,tabouret,8519304225180879918,2012-02-28T09:03:21.515Z
557,SU41-CustomerDetails-Page,1330419802285,true,PT1022810024,200,MAF,fauteuil,8519304225180835144,2012-02-28T09:03:22.285Z
294,SU01-HomePage-Page,1330419803360,true,PT8022810031,200,KEY,Salt Winter,8519304225180847961,2012-02-28T09:03:23.360Z
704,SU61-BrowseCat2-Page,1330419808380,true,PT11022810011,200,MAF,badge,8519304225180895617,2012-02-28T09:03:28.380Z
1881,SU43-Paiment-Page,1330419807627,true,PT6022810021,200,OIN,schrijfblok,8563771665917909022,2012-02-28T09:03:27.627Z
223,SU01-HomePage-Page,1330419810046,true,PT5022810031,200,FAB,devidoir,8519304225180865440,2012-02-28T09:03:30.046Z
731,SU31-AddToCart-Page,1330419809616,true,PT10022810021,200,MAF,facom,8519304225180836080,2012-02-28T09:03:29.616Z
868,SU11-SearchPhrase-Page,1330419810053,true,PT13022810031,200,MAF,etiquette,8519304225180867747,2012-02-28T09:03:30.053Z
744,SU12b-PickProduct-Page,1330419811101,true,PT9022810031,200,WDK,laatikot,8482248024566678570,2012-02-28T09:03:31.101Z
791,SU41-CustomerDetails-Page,1330419811391,true,PT4022810022,200,MAF,retention,8519304225180852989,2012-02-28T09:03:31.391Z
1955,SU12b-PickProduct-Page,1330419810232,true,PT2022810034,200,MAF,seau,8519304225180870035,2012-02-28T09:03:30.232Z
662,SU41-CustomerDetails-Page,1330419811674,true,PT12022810021,200,MAF,tabouret,8519304225180879918,2012-02-28T09:03:31.674Z
683,SU42-DeliveryAndBilling-Page,1330419812182,true,PT1022810024,200,MAF,fauteuil,8519304225180835144,2012-02-28T09:03:32.182Z
1342,SU11-SearchPhrase-Page,1330419812504,true,PT8022810031,200,KEY,Salt Winter,8660117787514689105,2012-02-28T09:03:32.504Z
1215,SU31-AddToCart-Page,1330419813022,true,PT7022810021,200,MAF,boite de rangement,8519304225180881044,2012-02-28T09:03:33.022Z
1235,SU61-BrowseCat2-Page,1330419814526,true,PT3022810011,200,KEY,392D020,8519304225180864082,2012-02-28T09:03:34.526Z
274,SU01-HomePage-Page,1330419818049,true,PT11022810032,200,MAF,escabeau,8519304225180895617,2012-02-28T09:03:38.049Z
818,SU11-SearchPhrase-Page,1330419818607,true,PT5022810031,200,FAB,devidoir,8563771665917875214,2012-02-28T09:03:38.607Z
785,SU32-GoToCart-Page,1330419820338,true,PT10022810021,200,MAF,facom,8519304225180836080,2012-02-28T09:03:40.338Z
599,SU31-AddToCart-Page,1330419821806,true,PT9022810031,200,WDK,laatikot,8482248024566678570,2012-02-28T09:03:41.806Z
768,SU42-DeliveryAndBilling-Page,1330419822131,true,PT4022810022,200,MAF,retention,8519304225180852989,2012-02-28T09:03:42.131Z
1109,SU43-Paiment-Page,1330419822185,true,PT1022810024,200,MAF,fauteuil,8519304225180835144,2012-02-28T09:03:42.185Z
924,SU12b-PickProduct-Page,1330419822769,true,PT8022810031,200,KEY,Salt Winter,8660117787514689105,2012-02-28T09:03:42.769Z
814,SU31-AddToCart-Page,1330419823030,true,PT2022810034,200,MAF,seau,8519304225180870035,2012-02-28T09:03:43.030Z
544,SU42-DeliveryAndBilling-Page,1330419823481,true,PT12022810021,200,MAF,tabouret,8519304225180879918,2012-02-28T09:03:43.481Z
2729,SU12b-PickProduct-Page,1330419821473,true,PT13022810031,200,MAF,etiquette,8519304225180867747,2012-02-28T09:03:41.473Z
1001,SU32-GoToCart-Page,1330419823829,true,PT7022810021,200,MAF,boite de rangement,8519304225180881044,2012-02-28T09:03:43.829Z
295,SU01-HomePage-Page,1330419825708,true,PT3022810031,200,OIB,collier,8519304225180864082,2012-02-28T09:03:45.708Z
423,SU11-SearchPhrase-Page,1330419828500,true,PT11022810032,200,MAF,escabeau,8519304225180882520,2012-02-28T09:03:48.500Z
1070,SU12b-PickProduct-Page,1330419829760,true,PT5022810031,200,FAB,devidoir,8563771665917875214,2012-02-28T09:03:49.760Z
870,SU61-BrowseCat2-Page,1330419830593,true,PT6022810021,200,OIN,schrijfblok,8563771665917909022,2012-02-28T09:03:50.593Z
586,SU41-CustomerDetails-Page,1330419832060,true,PT10022810021,200,MAF,facom,8519304225180836080,2012-02-28T09:03:52.060Z
859,SU32-GoToCart-Page,1330419832137,true,PT9022810031,200,WDK,laatikot,8482248024566678570,2012-02-28T09:03:52.137Z
599,SU31-AddToCart-Page,1330419832764,true,PT13022810031,200,MAF,etiquette,8519304225180867747,2012-02-28T09:03:52.764Z
1365,SU31-AddToCart-Page,1330419832673,true,PT8022810031,200,KEY,Salt Winter,8660117787514689105,2012-02-28T09:03:52.673Z
1570,SU43-Paiment-Page,1330419832575,true,PT12022810021,200,MAF,tabouret,8519304225180879918,2012-02-28T09:03:52.575Z
1258,SU32-GoToCart-Page,1330419834056,true,PT2022810034,200,MAF,seau,8519304225180870035,2012-02-28T09:03:54.056Z
728,SU41-CustomerDetails-Page,1330419834740,true,PT7022810021,200,MAF,boite de rangement,8519304225180881044,2012-02-28T09:03:54.740Z
1640,SU43-Paiment-Page,1330419834268,true,PT4022810022,200,MAF,retention,8519304225180852989,2012-02-28T09:03:54.268Z
145,SU11-SearchPhrase-Page,1330419836529,true,PT3022810031,200,OIB,collier,8563771665917842022,2012-02-28T09:03:56.529Z
1746,SU12b-PickProduct-Page,1330419837790,true,PT11022810032,200,MAF,escabeau,8519304225180882520,2012-02-28T09:03:57.790Z
199,SU01-HomePage-Page,1330419840404,true,PT6022810041,200,KIE,177R128,8563771665917909022,2012-02-28T09:04:00.404Z
451,SU31-AddToCart-Page,1330419840821,true,PT5022810031,200,FAB,devidoir,8563771665917875214,2012-02-28T09:04:00.821Z
312,SU01-HomePage-Page,1330419841977,true,PT14022810041,200,MAF,banc,,2012-02-28T09:04:01.977Z
627,SU42-DeliveryAndBilling-Page,1330419841694,true,PT10022810021,200,MAF,facom,8519304225180836080,2012-02-28T09:04:01.694Z
573,SU41-CustomerDetails-Page,1330419842445,true,PT9022810031,200,WDK,laatikot,8482248024566678570,2012-02-28T09:04:02.445Z
911,SU32-GoToCart-Page,1330419842503,true,PT13022810031,200,MAF,etiquette,8519304225180867747,2012-02-28T09:04:02.503Z
747,SU61-BrowseCat2-Page,1330419844875,true,PT1022810024,200,MAF,fauteuil,8519304225180835144,2012-02-28T09:04:04.875Z
991,SU32-GoToCart-Page,1330419844675,true,PT8022810031,200,KEY,Salt Winter,8660117787514689105,2012-02-28T09:04:04.675Z
632,SU41-CustomerDetails-Page,1330419845129,true,PT2022810034,200,MAF,seau,8519304225180870035,2012-02-28T09:04:05.129Z
427,SU12b-PickProduct-Page,1330419847103,true,PT3022810031,200,OIB,collier,8563771665917842022,2012-02-28T09:04:07.103Z
999,SU42-DeliveryAndBilling-Page,1330419846850,true,PT7022810021,200,MAF,boite de rangement,8519304225180881044,2012-02-28T09:04:06.850Z
589,SU31-AddToCart-Page,1330419850552,true,PT11022810032,200,MAF,escabeau,8519304225180882520,2012-02-28T09:04:10.552Z
437,SU32-GoToCart-Page,1330419851783,true,PT5022810031,200,FAB,devidoir,8563771665917875214,2012-02-28T09:04:11.783Z
660,SU11-SearchPhrase-Page,1330419852502,true,PT14022810041,200,MAF,banc,8519304225180860648,2012-02-28T09:04:12.502Z
564,SU41-CustomerDetails-Page,1330419852810,true,PT13022810031,200,MAF,etiquette,8519304225180867747,2012-02-28T09:04:12.810Z
717,SU42-DeliveryAndBilling-Page,1330419852819,true,PT9022810031,200,WDK,laatikot,8482248024566678570,2012-02-28T09:04:12.819Z
1548,SU11-SearchPhrase-Page,1330419852677,true,PT6022810041,200,KIE,177R128,8563771665917909022,2012-02-28T09:04:12.677Z
1679,SU43-Paiment-Page,1330419853241,true,PT10022810021,200,MAF,facom,8519304225180836080,2012-02-28T09:04:13.241Z
500,SU01-HomePage-Page,1330419854717,true,PT1022810041,200,OIN,kluis,8519304225180835144,2012-02-28T09:04:14.717Z
664,SU61-BrowseCat2-Page,1330419855175,true,PT12022810021,200,MAF,tabouret,8519304225180879918,2012-02-28T09:04:15.175Z
758,SU41-CustomerDetails-Page,1330419855935,true,PT8022810031,200,KEY,Salt Winter,8660117787514689105,2012-02-28T09:04:15.935Z
661,SU61-BrowseCat2-Page,1330419856684,true,PT4022810022,200,MAF,retention,8519304225180852989,2012-02-28T09:04:16.684Z
670,SU42-DeliveryAndBilling-Page,1330419857302,true,PT2022810034,200,MAF,seau,8519304225180870035,2012-02-28T09:04:17.302Z
917,SU43-Paiment-Page,1330419857669,true,PT7022810021,200,MAF,boite de rangement,8519304225180881044,2012-02-28T09:04:17.669Z
1367,SU31-AddToCart-Page,1330419857814,true,PT3022810031,200,OIB,collier,8563771665917842022,2012-02-28T09:04:17.814Z
1111,SU32-GoToCart-Page,1330419860000,true,PT11022810032,200,MAF,escabeau,8519304225180882520,2012-02-28T09:04:20.000Z
200,SU41-CustomerDetails-Page,1330419862782,true,PT5022810031,200,FAB,devidoir,8563771665917875214,2012-02-28T09:04:22.782Z
695,SU42-DeliveryAndBilling-Page,1330419863297,true,PT13022810031,200,MAF,etiquette,8519304225180867747,2012-02-28T09:04:23.297Z
493,SU01-HomePage-Page,1330419864476,true,PT12022810041,200,OIN,klemmen,8519304225180879918,2012-02-28T09:04:24.476Z
2537,SU12b-PickProduct-Page,1330419862756,true,PT14022810041,200,MAF,banc,8519304225180860648,2012-02-28T09:04:22.756Z
610,SU11-SearchPhrase-Page,1330419864908,true,PT1022810041,200,OIN,kluis,8563771665917892448,2012-02-28T09:04:24.908Z
1757,SU43-Paiment-Page,1330419864636,true,PT9022810031,200,WDK,laatikot,8482248024566678570,2012-02-28T09:04:24.636Z
1811,SU12b-PickProduct-Page,1330419864950,true,PT6022810041,200,KIE,177R128,8563771665917909022,2012-02-28T09:04:24.950Z
695,SU42-DeliveryAndBilling-Page,1330419866248,true,PT8022810031,200,KEY,Salt Winter,8660117787514689105,2012-02-28T09:04:26.248Z
1517,SU43-Paiment-Page,1330419867633,true,PT2022810034,200,MAF,seau,8519304225180870035,2012-02-28T09:04:27.633Z
564,SU32-GoToCart-Page,1330419869184,true,PT3022810031,200,OIB,collier,8563771665917842022,2012-02-28T09:04:29.184Z
1939,SU01-HomePage-Page,1330419867850,true,PT4022810041,200,OIB,support,8519304225180852989,2012-02-28T09:04:27.850Z
861,SU41-CustomerDetails-Page,1330419869250,true,PT11022810032,200,MAF,escabeau,8519304225180882520,2012-02-28T09:04:29.250Z
387,SU42-DeliveryAndBilling-Page,1330419872833,true,PT5022810031,200,FAB,devidoir,8563771665917875214,2012-02-28T09:04:32.833Z
969,SU31-AddToCart-Page,1330419874104,true,PT14022810041,200,MAF,banc,8519304225180860648,2012-02-28T09:04:34.104Z
723,SU11-SearchPhrase-Page,1330419875232,true,PT12022810041,200,OIN,klemmen,8563771665917907130,2012-02-28T09:04:35.232Z
557,SU61-BrowseCat2-Page,1330419876633,true,PT6022810041,200,KIE,177R128,8563771665917909022,2012-02-28T09:04:36.633Z
207,SU41-CustomerDetails-Page,1330419877336,true,PT3022810031,200,OIB,collier,8563771665917842022,2012-02-28T09:04:37.336Z
903,SU61-BrowseCat2-Page,1330419876753,true,PT7022810021,200,MAF,boite de rangement,8519304225180881044,2012-02-28T09:04:36.753Z
998,SU12b-PickProduct-Page,1330419877372,true,PT1022810041,200,OIN,kluis,8563771665917892448,2012-02-28T09:04:37.372Z
677,SU11-SearchPhrase-Page,1330419880010,true,PT4022810041,200,OIB,support,8563771665917862631,2012-02-28T09:04:40.010Z
887,SU42-DeliveryAndBilling-Page,1330419880299,true,PT11022810032,200,MAF,escabeau,8519304225180882520,2012-02-28T09:04:40.299Z
315,SU01-HomePage-Page,1330419883475,true,PT15022810041,200,MAF,siege,,2012-02-28T09:04:43.475Z
640,SU43-Paiment-Page,1330419883928,true,PT5022810031,200,FAB,devidoir,8563771665917875214,2012-02-28T09:04:43.928Z
9744,SU61-BrowseCat2-Page,1330419875996,true,PT10022810021,200,MAF,facom,8519304225180836080,2012-02-28T09:04:35.996Z
11935,SU43-Paiment-Page,1330419874395,true,PT13022810031,200,MAF,etiquette,8519304225180867747,2012-02-28T09:04:34.395Z
273,SU01-HomePage-Page,1330419887726,true,PT6022810041,200,MSK,pracovna obuv,8563771665917909022,2012-02-28T09:04:47.726Z
1085,SU31-AddToCart-Page,1330419886918,true,PT1022810041,200,OIN,kluis,8563771665917892448,2012-02-28T09:04:46.918Z
251,SU01-HomePage-Page,1330419888185,true,PT7022810042,200,MAF,potence,8519304225180881044,2012-02-28T09:04:48.185Z
3762,SU61-BrowseCat2-Page,1330419886201,true,PT9022810031,200,WDK,laatikot,8482248024566678570,2012-02-28T09:04:46.201Z
354,SU42-DeliveryAndBilling-Page,1330419889684,true,PT3022810031,200,OIB,collier,8563771665917842022,2012-02-28T09:04:49.684Z
7047,SU32-GoToCart-Page,1330419883367,true,PT14022810041,200,MAF,banc,8519304225180860648,2012-02-28T09:04:43.367Z
