t,lb,ts,s,userId,rc,shop,search__phrase,productId
874,SU61-BrowseCat2-Page,1330418662637,true,PT3022809443,200,WFI,20494,8519304225180861001
65,SU42-DeliveryAndBilling-Page,1330418663653,true,PT4022809443,200,MRU,<EOF>,8645295307269001521
862,SU43-Paiment-Page,1330418663802,true,PT4022809443,200,MRU,<EOF>,8645295307269001521
227,SU01-HomePage-Page,1330418665127,true,PT3022809442,200,FAB,joint,8519304225180861001
634,SU42-DeliveryAndBilling-Page,1330418665746,true,PT1022809441,200,WSW,19073,8563771665917847030
1109,SU61-BrowseCat2-Page,1330418666358,true,PT2022809445,200,WNO,19080,8563771665917905506
466,SU11-SearchPhrase-Page,1330418667287,true,PT3022809442,200,FAB,joint,8563771665917898195
276,SU01-HomePage-Page,1330418667708,true,PT4022809442,200,KEY,safe,8645295307269001521
193,SU01-HomePage-Page,1330418668901,true,PT2022809443,200,KIE,1829O054,8563771665917905506
1351,SU43-Paiment-Page,1330418667935,true,PT1022809441,200,WSW,19073,8563771665917847030
1059,SU11-SearchPhrase-Page,1330418669208,true,PT4022809442,200,KEY,safe,8660117787514670250
1079,SU12b-PickProduct-Page,1330418669680,true,PT3022809442,200,FAB,joint,8563771665917898195
469,SU31-AddToCart-Page,1330418671274,true,PT3022809442,200,FAB,joint,8563771665917898195
1640,SU12b-PickProduct-Page,1330418672479,true,PT4022809442,200,KEY,safe,8660117787514670250
405,SU32-GoToCart-Page,1330418674287,true,PT3022809442,200,FAB,joint,8563771665917898195
664,SU61-BrowseCat2-Page,1330418674264,true,PT1022809441,200,WSW,19073,8563771665917847030
145,SU31-AddToCart-Page,1330418674842,true,PT4022809442,200,KEY,safe,8660117787514670250
204,SU41-CustomerDetails-Page,1330418675445,true,PT3022809442,200,FAB,joint,8563771665917898195
303,SU01-HomePage-Page,1330418675523,true,PT1022809442,200,MAF,conteneur,8563771665917847030
486,SU32-GoToCart-Page,1330418675341,true,PT4022809442,200,KEY,safe,8660117787514670250
284,SU42-DeliveryAndBilling-Page,1330418675723,true,PT3022809442,200,FAB,joint,8563771665917898195
673,SU11-SearchPhrase-Page,1330418676122,true,PT1022809442,200,MAF,conteneur,8519304225180848242
7902,SU11-SearchPhrase-Page,1330418669628,true,PT2022809443,200,KIE,1829O054,8563771665917905506
22,SU41-CustomerDetails-Page,1330418677644,true,PT4022809442,200,KEY,safe,8660117787514670250
33,SU42-DeliveryAndBilling-Page,1330418678486,true,PT4022809442,200,KEY,safe,8660117787514670250
1836,SU12b-PickProduct-Page,1330418676854,true,PT1022809442,200,MAF,conteneur,8519304225180848242
1070,SU43-Paiment-Page,1330418677634,true,PT3022809442,200,FAB,joint,8563771665917898195
656,SU31-AddToCart-Page,1330418679230,true,PT1022809442,200,MAF,conteneur,8519304225180848242
919,SU43-Paiment-Page,1330418679539,true,PT4022809442,200,KEY,safe,8660117787514670250
776,SU32-GoToCart-Page,1330418680592,true,PT1022809442,200,MAF,conteneur,8519304225180848242
689,SU61-BrowseCat2-Page,1330418681787,true,PT3022809442,200,FAB,joint,8563771665917898195
558,SU41-CustomerDetails-Page,1330418682073,true,PT1022809442,200,MAF,conteneur,8519304225180848242
309,SU01-HomePage-Page,1330418682975,true,PT3022809443,200,MCZ,Obuv,8563771665917898195
3325,SU12b-PickProduct-Page,1330418680088,true,PT2022809443,200,KIE,1829O054,8563771665917905506
439,SU61-BrowseCat2-Page,1330418683805,true,PT2022809443,200,KIE,1829O054,8563771665917905506
644,SU42-DeliveryAndBilling-Page,1330418683661,true,PT1022809442,200,MAF,conteneur,8519304225180848242
1473,SU61-BrowseCat2-Page,1330418683026,true,PT4022809442,200,KEY,safe,8660117787514670250
1051,SU11-SearchPhrase-Page,1330418684628,true,PT3022809443,200,MCZ,Obuv,8600827866532003822
328,SU01-HomePage-Page,1330418685456,true,PT2022809443,200,MHU,ker?kp?rt?rol?,8563771665917905506
300,SU01-HomePage-Page,1330418685511,true,PT4022809444,200,MPL,880011,8660117787514670250
538,SU11-SearchPhrase-Page,1330418686172,true,PT2022809443,200,MHU,ker?kp?rt?rol?,8600827866532009323
1859,SU43-Paiment-Page,1330418685229,true,PT1022809442,200,MAF,conteneur,8519304225180848242
1452,SU12b-PickProduct-Page,1330418687452,true,PT3022809443,200,MCZ,Obuv,8600827866532003822
1817,SU12b-PickProduct-Page,1330418687631,true,PT2022809443,200,MHU,ker?kp?rt?rol?,8600827866532009323
3057,SU11-SearchPhrase-Page,1330418686685,true,PT4022809444,200,MPL,880011,8660117787514670250
801,SU61-BrowseCat2-Page,1330418689909,true,PT1022809442,200,MAF,conteneur,8519304225180848242
717,SU31-AddToCart-Page,1330418690027,true,PT2022809443,200,MHU,ker?kp?rt?rol?,8600827866532009323
332,SU01-HomePage-Page,1330418690895,true,PT1022809444,200,MSK,1065011,8519304225180848242
787,SU31-AddToCart-Page,1330418690782,true,PT3022809443,200,MCZ,Obuv,8600827866532003822
783,SU32-GoToCart-Page,1330418690793,true,PT2022809443,200,MHU,ker?kp?rt?rol?,8600827866532009323
357,SU41-CustomerDetails-Page,1330418691610,true,PT2022809443,200,MHU,ker?kp?rt?rol?,8600827866532009323
2088,SU12b-PickProduct-Page,1330418690238,true,PT4022809444,200,MPL,880011,8660117787514670250
1119,SU11-SearchPhrase-Page,1330418691341,true,PT1022809444,200,MSK,1065011,8519304225180848242
624,SU42-DeliveryAndBilling-Page,1330418692332,true,PT2022809443,200,MHU,ker?kp?rt?rol?,8600827866532009323
498,SU31-AddToCart-Page,1330418694340,true,PT4022809444,200,MPL,880011,8660117787514670250
1347,SU43-Paiment-Page,1330418693538,true,PT2022809443,200,MHU,ker?kp?rt?rol?,8600827866532009323
420,SU32-GoToCart-Page,1330418695394,true,PT4022809444,200,MPL,880011,8660117787514670250
887,SU32-GoToCart-Page,1330418695406,true,PT3022809443,200,MCZ,Obuv,8600827866532003822
1115,SU12b-PickProduct-Page,1330418695763,true,PT1022809444,200,MSK,1065011,8519304225180848242
203,SU41-CustomerDetails-Page,1330418697000,true,PT4022809444,200,MPL,880011,8660117787514670250
511,SU31-AddToCart-Page,1330418696924,true,PT1022809444,200,MSK,1065011,8519304225180848242
289,SU42-DeliveryAndBilling-Page,1330418697225,true,PT4022809444,200,MPL,880011,8660117787514670250
334,SU41-CustomerDetails-Page,1330418697819,true,PT3022809443,200,MCZ,Obuv,8600827866532003822
462,SU32-GoToCart-Page,1330418698046,true,PT1022809444,200,MSK,1065011,8519304225180848242
199,SU41-CustomerDetails-Page,1330418698768,true,PT1022809444,200,MSK,1065011,8519304225180848242
1380,SU61-BrowseCat2-Page,1330418698101,true,PT2022809443,200,MHU,ker?kp?rt?rol?,8600827866532009323
1523,SU43-Paiment-Page,1330418698016,true,PT4022809444,200,MPL,880011,8660117787514670250
330,SU42-DeliveryAndBilling-Page,1330418699850,true,PT1022809444,200,MSK,1065011,8519304225180848242
289,SU01-HomePage-Page,1330418701180,true,PT2022809453,200,OIB,bache,8600827866532009323
317,SU42-DeliveryAndBilling-Page,1330418701504,true,PT3022809443,200,MCZ,Obuv,8600827866532003822
1203,SU43-Paiment-Page,1330418700996,true,PT1022809444,200,MSK,1065011,8519304225180848242
303,SU11-SearchPhrase-Page,1330418702464,true,PT2022809453,200,OIB,bache,8563771665917884446
1228,SU61-BrowseCat2-Page,1330418703258,true,PT1022809444,200,MSK,1065011,8519304225180848242
1136,SU43-Paiment-Page,1330418703447,true,PT3022809443,200,MCZ,Obuv,8600827866532003822
219,SU01-HomePage-Page,1330418704587,true,PT1022809452,200,OID,brother ptouch,8519304225180848242
864,SU12b-PickProduct-Page,1330418705633,true,PT2022809453,200,OIB,bache,8563771665917884446
336,SU11-SearchPhrase-Page,1330418706533,true,PT1022809452,200,OID,brother ptouch,8563771665917845024
1238,SU61-BrowseCat2-Page,1330418705818,true,PT4022809444,200,MPL,880011,8660117787514670250
521,SU31-AddToCart-Page,1330418706701,true,PT2022809453,200,OIB,bache,8563771665917884446
413,SU32-GoToCart-Page,1330418708063,true,PT2022809453,200,OIB,bache,8563771665917884446
504,SU01-HomePage-Page,1330418708145,true,PT4022809454,200,OIN,cup a soup,8660117787514670250
172,SU41-CustomerDetails-Page,1330418709618,true,PT2022809453,200,OIB,bache,8563771665917884446
1135,SU61-BrowseCat2-Page,1330418708850,true,PT3022809443,200,MCZ,Obuv,8600827866532003822
1167,SU12b-PickProduct-Page,1330418709739,true,PT1022809452,200,OID,brother ptouch,8563771665917845024
285,SU42-DeliveryAndBilling-Page,1330418711571,true,PT2022809453,200,OIB,bache,8563771665917884446
249,SU01-HomePage-Page,1330418712229,true,PT3022809454,200,WDK,imuri,8600827866532003822
1820,SU11-SearchPhrase-Page,1330418710723,true,PT4022809454,200,OIN,cup a soup,8563771665917870948
560,SU31-AddToCart-Page,1330418712105,true,PT1022809452,200,OID,brother ptouch,8563771665917845024
436,SU32-GoToCart-Page,1330418713485,true,PT1022809452,200,OID,brother ptouch,8563771665917845024
522,SU11-SearchPhrase-Page,1330418714207,true,PT3022809454,200,WDK,imuri,8482248024566668591
1198,SU43-Paiment-Page,1330418714054,true,PT2022809453,200,OIB,bache,8563771665917884446
1346,SU12b-PickProduct-Page,1330418714775,true,PT3022809454,200,WDK,imuri,8482248024566668591
251,SU41-CustomerDetails-Page,1330418716218,true,PT1022809452,200,OID,brother ptouch,8563771665917845024
480,SU31-AddToCart-Page,1330418716405,true,PT3022809454,200,WDK,imuri,8482248024566668591
314,SU42-DeliveryAndBilling-Page,1330418716892,true,PT1022809452,200,OID,brother ptouch,8563771665917845024
2610,SU12b-PickProduct-Page,1330418714766,true,PT4022809454,200,OIN,cup a soup,8563771665917870948
933,SU32-GoToCart-Page,1330418717476,true,PT3022809454,200,WDK,imuri,8482248024566668591
1361,SU43-Paiment-Page,1330418718379,true,PT1022809452,200,OID,brother ptouch,8563771665917845024
661,SU41-CustomerDetails-Page,1330418719405,true,PT3022809454,200,WDK,imuri,8482248024566668591
1084,SU31-AddToCart-Page,1330418719219,true,PT4022809454,200,OIN,cup a soup,8563771665917870948
522,SU61-BrowseCat2-Page,1330418720501,true,PT2022809453,200,OIB,bache,8563771665917884446
294,SU01-HomePage-Page,1330418721112,true,PT2022809452,200,WFI,A-mainos,8563771665917884446
746,SU11-SearchPhrase-Page,1330418722433,true,PT2022809452,200,WFI,A-mainos,8482248024566725956
885,SU61-BrowseCat2-Page,1330418722539,true,PT1022809452,200,OID,brother ptouch,8563771665917845024
1281,SU32-GoToCart-Page,1330418722525,true,PT4022809454,200,OIN,cup a soup,8563771665917870948
736,SU42-DeliveryAndBilling-Page,1330418723165,true,PT3022809454,200,WDK,imuri,8482248024566668591
248,SU01-HomePage-Page,1330418723743,true,PT1022809452,200,WNO,skilt,8563771665917845024
1025,SU41-CustomerDetails-Page,1330418724181,true,PT4022809454,200,OIN,cup a soup,8563771665917870948
968,SU11-SearchPhrase-Page,1330418724281,true,PT1022809452,200,WNO,skilt,8482248024566675244
1453,SU12b-PickProduct-Page,1330418724195,true,PT2022809452,200,WFI,A-mainos,8482248024566725956
550,SU31-AddToCart-Page,1330418726961,true,PT2022809452,200,WFI,A-mainos,8482248024566725956
1243,SU42-DeliveryAndBilling-Page,1330418726932,true,PT4022809454,200,OIN,cup a soup,8563771665917870948
1797,SU43-Paiment-Page,1330418726398,true,PT3022809454,200,WDK,imuri,8482248024566668591
765,SU32-GoToCart-Page,1330418728724,true,PT2022809452,200,WFI,A-mainos,8482248024566725956
3837,SU12b-PickProduct-Page,1330418725982,true,PT1022809452,200,WNO,skilt,8482248024566675244
2103,SU43-Paiment-Page,1330418729406,true,PT4022809454,200,OIN,cup a soup,8563771665917870948
491,SU41-CustomerDetails-Page,1330418731501,true,PT2022809452,200,WFI,A-mainos,8482248024566725956
742,SU61-BrowseCat2-Page,1330418731752,true,PT3022809454,200,WDK,imuri,8482248024566668591
256,SU01-HomePage-Page,1330418733485,true,PT3022809453,200,WSW,72158,8482248024566668591
3507,SU31-AddToCart-Page,1330418730339,true,PT1022809452,200,WNO,skilt,8482248024566675244
537,SU42-DeliveryAndBilling-Page,1330418733633,true,PT2022809452,200,WFI,A-mainos,8482248024566725956
527,SU32-GoToCart-Page,1330418735434,true,PT1022809452,200,WNO,skilt,8482248024566675244
935,SU11-SearchPhrase-Page,1330418735047,true,PT3022809453,200,WSW,72158,8482248024566668591
837,SU61-BrowseCat2-Page,1330418736518,true,PT4022809454,200,OIN,cup a soup,8563771665917870948
1409,SU43-Paiment-Page,1330418736041,true,PT2022809452,200,WFI,A-mainos,8482248024566725956
201,SU41-CustomerDetails-Page,1330418737591,true,PT1022809452,200,WNO,skilt,8482248024566675244
1373,SU12b-PickProduct-Page,1330418736492,true,PT3022809453,200,WSW,72158,8482248024566668591
229,SU42-DeliveryAndBilling-Page,1330418738023,true,PT1022809452,200,WNO,skilt,8482248024566675244
257,SU01-HomePage-Page,1330418738024,true,PT4022809454,200,MRU,<EOF>,8563771665917870948
557,SU43-Paiment-Page,1330418738639,true,PT1022809452,200,WNO,skilt,8482248024566675244
529,SU61-BrowseCat2-Page,1330418739275,true,PT4022809454,200,MRU,<EOF>,8645295307269002063
987,SU31-AddToCart-Page,1330418739394,true,PT3022809453,200,WSW,72158,8482248024566668591
697,SU61-BrowseCat2-Page,1330418740455,true,PT2022809452,200,WFI,A-mainos,8482248024566725956
810,SU32-GoToCart-Page,1330418741366,true,PT3022809453,200,WSW,72158,8482248024566668591
595,SU61-BrowseCat2-Page,1330418741967,true,PT1022809452,200,WNO,skilt,8482248024566675244
1133,SU12b-PickProduct-Page,1330418741509,true,PT4022809454,200,MRU,<EOF>,8645295307269002063
203,SU01-HomePage-Page,1330418742662,true,PT2022809453,200,FAB,peinture,8482248024566725956
489,SU41-CustomerDetails-Page,1330418742436,true,PT3022809453,200,WSW,72158,8482248024566668591
617,SU11-SearchPhrase-Page,1330418743451,true,PT2022809453,200,FAB,peinture,8563771665917904239
219,SU01-HomePage-Page,1330418744179,true,PT1022809453,200,KEY,Winter Heaters Radiators,8482248024566675244
655,SU31-AddToCart-Page,1330418744075,true,PT4022809454,200,MRU,<EOF>,8645295307269002063
534,SU42-DeliveryAndBilling-Page,1330418745122,true,PT3022809453,200,WSW,72158,8482248024566668591
377,SU12b-PickProduct-Page,1330418745497,true,PT2022809453,200,FAB,peinture,8563771665917904239
614,SU32-GoToCart-Page,1330418745455,true,PT4022809454,200,MRU,<EOF>,8645295307269002063
467,SU31-AddToCart-Page,1330418746072,true,PT2022809453,200,FAB,peinture,8563771665917904239
271,SU41-CustomerDetails-Page,1330418746696,true,PT4022809454,200,MRU,<EOF>,8645295307269002063
1338,SU43-Paiment-Page,1330418745687,true,PT3022809453,200,WSW,72158,8482248024566668591
105,SU42-DeliveryAndBilling-Page,1330418747318,true,PT4022809454,200,MRU,<EOF>,8645295307269002063
560,SU32-GoToCart-Page,1330418746944,true,PT2022809453,200,FAB,peinture,8563771665917904239
1021,SU11-SearchPhrase-Page,1330418746761,true,PT1022809453,200,KEY,Winter Heaters Radiators,8660117787514689648
206,SU41-CustomerDetails-Page,1330418748515,true,PT2022809453,200,FAB,peinture,8563771665917904239
976,SU43-Paiment-Page,1330418747946,true,PT4022809454,200,MRU,<EOF>,8645295307269002063
194,SU42-DeliveryAndBilling-Page,1330418750726,true,PT2022809453,200,FAB,peinture,8563771665917904239
2679,SU12b-PickProduct-Page,1330418749298,true,PT1022809453,200,KEY,Winter Heaters Radiators,8660117787514689648
609,SU61-BrowseCat2-Page,1330418751571,true,PT3022809453,200,WSW,72158,8482248024566668591
177,SU01-HomePage-Page,1330418752340,true,PT4022809453,200,KIE,Winter Heaters Radiators,8645295307269002063
284,SU01-HomePage-Page,1330418752628,true,PT3022809453,200,MAF,diable,8482248024566668591
139,SU11-SearchPhrase-Page,1330418752888,true,PT4022809453,200,KIE,Winter Heaters Radiators,8660117787514688450
515,SU43-Paiment-Page,1330418752778,true,PT2022809453,200,FAB,peinture,8563771665917904239
571,SU31-AddToCart-Page,1330418752849,true,PT1022809453,200,KEY,Winter Heaters Radiators,8660117787514689648
751,SU32-GoToCart-Page,1330418753550,true,PT1022809453,200,KEY,Winter Heaters Radiators,8660117787514689648
680,SU11-SearchPhrase-Page,1330418754693,true,PT3022809453,200,MAF,diable,8519304225180890629
2059,SU12b-PickProduct-Page,1330418754065,true,PT4022809453,200,KIE,Winter Heaters Radiators,8660117787514688450
614,SU61-BrowseCat2-Page,1330418756540,true,PT4022809453,200,KIE,Winter Heaters Radiators,8660117787514688450
503,SU41-CustomerDetails-Page,1330418757140,true,PT1022809453,200,KEY,Winter Heaters Radiators,8660117787514689648
496,SU61-BrowseCat2-Page,1330418757554,true,PT2022809453,200,FAB,peinture,8563771665917904239
386,SU01-HomePage-Page,1330418757688,true,PT4022809453,200,MCZ,165196,8660117787514688450
665,SU42-DeliveryAndBilling-Page,1330418758091,true,PT1022809453,200,KEY,Winter Heaters Radiators,8660117787514689648
364,SU01-HomePage-Page,1330418758549,true,PT2022809454,200,MHU,270106,8563771665917904239
1685,SU12b-PickProduct-Page,1330418757568,true,PT3022809453,200,MAF,diable,8519304225180890629
693,SU31-AddToCart-Page,1330418760251,true,PT3022809453,200,MAF,diable,8519304225180890629
1331,SU43-Paiment-Page,1330418759814,true,PT1022809453,200,KEY,Winter Heaters Radiators,8660117787514689648
719,SU11-SearchPhrase-Page,1330418761309,true,PT2022809454,200,MHU,270106,8563771665917904239
2217,SU11-SearchPhrase-Page,1330418760353,true,PT4022809453,200,MCZ,165196,8660117787514688450
429,SU61-BrowseCat2-Page,1330418762983,true,PT1022809453,200,KEY,Winter Heaters Radiators,8660117787514689648
984,SU32-GoToCart-Page,1330418762927,true,PT3022809453,200,MAF,diable,8519304225180890629
528,SU41-CustomerDetails-Page,1330418764062,true,PT3022809453,200,MAF,diable,8519304225180890629
1250,SU12b-PickProduct-Page,1330418763783,true,PT2022809454,200,MHU,270106,8563771665917904239
1173,SU12b-PickProduct-Page,1330418763904,true,PT4022809453,200,MCZ,165196,8660117787514688450
297,SU01-HomePage-Page,1330418764931,true,PT1022809462,200,MPL,455350,8660117787514689648
525,SU31-AddToCart-Page,1330418765438,true,PT4022809453,200,MCZ,165196,8660117787514688450
582,SU42-DeliveryAndBilling-Page,1330418765389,true,PT3022809453,200,MAF,diable,8519304225180890629
263,SU11-SearchPhrase-Page,1330418766492,true,PT1022809462,200,MPL,455350,8660117787514689648
483,SU31-AddToCart-Page,1330418766311,true,PT2022809454,200,MHU,270106,8563771665917904239
963,SU43-Paiment-Page,1330418766360,true,PT3022809453,200,MAF,diable,8519304225180890629
434,SU32-GoToCart-Page,1330418767344,true,PT4022809453,200,MCZ,165196,8660117787514688450
438,SU32-GoToCart-Page,1330418767370,true,PT2022809454,200,MHU,270106,8563771665917904239
644,SU41-CustomerDetails-Page,1330418768269,true,PT4022809453,200,MCZ,165196,8660117787514688450
865,SU61-BrowseCat2-Page,1330418768977,true,PT3022809453,200,MAF,diable,8519304225180890629
1880,SU12b-PickProduct-Page,1330418768292,true,PT1022809462,200,MPL,455350,8660117787514689648
219,SU41-CustomerDetails-Page,1330418770033,true,PT2022809454,200,MHU,270106,8563771665917904239
326,SU42-DeliveryAndBilling-Page,1330418770243,true,PT4022809453,200,MCZ,165196,8660117787514688450
324,SU42-DeliveryAndBilling-Page,1330418770565,true,PT2022809454,200,MHU,270106,8563771665917904239
702,SU31-AddToCart-Page,1330418770766,true,PT1022809462,200,MPL,455350,8660117787514689648
344,SU01-HomePage-Page,1330418771698,true,PT3022809462,200,MSK,rohoze,8519304225180890629
1125,SU43-Paiment-Page,1330418771344,true,PT2022809454,200,MHU,270106,8563771665917904239
663,SU32-GoToCart-Page,1330418773036,true,PT1022809462,200,MPL,455350,8660117787514689648
1257,SU11-SearchPhrase-Page,1330418772964,true,PT3022809462,200,MSK,rohoze,8600827866532011134
1154,SU43-Paiment-Page,1330418773246,true,PT4022809453,200,MCZ,165196,8660117787514688450
200,SU41-CustomerDetails-Page,1330418775533,true,PT1022809462,200,MPL,455350,8660117787514689648
1338,SU61-BrowseCat2-Page,1330418774827,true,PT2022809454,200,MHU,270106,8563771665917904239
355,SU42-DeliveryAndBilling-Page,1330418776200,true,PT1022809462,200,MPL,455350,8660117787514689648
1807,SU12b-PickProduct-Page,1330418774869,true,PT3022809462,200,MSK,rohoze,8600827866532011134
610,SU31-AddToCart-Page,1330418776772,true,PT3022809462,200,MSK,rohoze,8600827866532011134
1090,SU43-Paiment-Page,1330418777031,true,PT1022809462,200,MPL,455350,8660117787514689648
270,SU01-HomePage-Page,1330418777875,true,PT2022809464,200,OIB,ralentisseur,8563771665917904239
488,SU32-GoToCart-Page,1330418777709,true,PT3022809462,200,MSK,rohoze,8600827866532011134
196,SU41-CustomerDetails-Page,1330418779374,true,PT3022809462,200,MSK,rohoze,8600827866532011134
635,SU11-SearchPhrase-Page,1330418779439,true,PT2022809464,200,OIB,ralentisseur,8563771665917865781
856,SU61-BrowseCat2-Page,1330418779324,true,PT4022809453,200,MCZ,165196,8660117787514688450
311,SU42-DeliveryAndBilling-Page,1330418780192,true,PT3022809462,200,MSK,rohoze,8600827866532011134
1551,SU61-BrowseCat2-Page,1330418779860,true,PT1022809462,200,MPL,455350,8660117787514689648
257,SU01-HomePage-Page,1330418781279,true,PT4022809464,200,OID,abfallsmmelstation,8660117787514688450
1406,SU43-Paiment-Page,1330418780883,true,PT3022809462,200,MSK,rohoze,8600827866532011134
869,SU12b-PickProduct-Page,1330418781552,true,PT2022809464,200,OIB,ralentisseur,8563771665917865781
487,SU01-HomePage-Page,1330418782077,true,PT1022809463,200,OIN,inpakpapier,8660117787514689648
648,SU11-SearchPhrase-Page,1330418782078,true,PT4022809464,200,OID,abfallsmmelstation,8563771665917906832
566,SU11-SearchPhrase-Page,1330418782720,true,PT1022809463,200,OIN,inpakpapier,8563771665917873507
644,SU61-BrowseCat2-Page,1330418783784,true,PT3022809462,200,MSK,rohoze,8600827866532011134
273,SU01-HomePage-Page,1330418785498,true,PT3022809465,200,WDK,tegera,8600827866532011134
558,SU31-AddToCart-Page,1330418785232,true,PT2022809464,200,OIB,ralentisseur,8563771665917865781
2432,SU12b-PickProduct-Page,1330418783525,true,PT4022809464,200,OID,abfallsmmelstation,8563771665917906832
497,SU11-SearchPhrase-Page,1330418786195,true,PT3022809465,200,WDK,tegera,8482248024566679081
472,SU32-GoToCart-Page,1330418786767,true,PT2022809464,200,OIB,ralentisseur,8563771665917865781
3459,SU12b-PickProduct-Page,1330418783968,true,PT1022809463,200,OIN,inpakpapier,8563771665917873507
236,SU41-CustomerDetails-Page,1330418787397,true,PT2022809464,200,OIB,ralentisseur,8563771665917865781
1345,SU31-AddToCart-Page,1330418786394,true,PT4022809464,200,OID,abfallsmmelstation,8563771665917906832
486,SU42-DeliveryAndBilling-Page,1330418787836,true,PT2022809464,200,OIB,ralentisseur,8563771665917865781
1386,SU31-AddToCart-Page,1330418787685,true,PT1022809463,200,OIN,inpakpapier,8563771665917873507
592,SU32-GoToCart-Page,1330418788561,true,PT4022809464,200,OID,abfallsmmelstation,8563771665917906832
219,SU41-CustomerDetails-Page,1330418790411,true,PT4022809464,200,OID,abfallsmmelstation,8563771665917906832
1078,SU43-Paiment-Page,1330418790054,true,PT2022809464,200,OIB,ralentisseur,8563771665917865781
1109,SU32-GoToCart-Page,1330418790648,true,PT1022809463,200,OIN,inpakpapier,8563771665917873507
349,SU42-DeliveryAndBilling-Page,1330418792208,true,PT4022809464,200,OID,abfallsmmelstation,8563771665917906832
566,SU61-BrowseCat2-Page,1330418792959,true,PT2022809464,200,OIB,ralentisseur,8563771665917865781
832,SU41-CustomerDetails-Page,1330418793123,true,PT1022809463,200,OIN,inpakpapier,8563771665917873507
214,SU01-HomePage-Page,1330418794315,true,PT2022809463,200,WFI,34667,8563771665917865781
2045,SU11-SearchPhrase-Page,1330418794664,true,PT2022809463,200,WFI,34667,8563771665917865781
1212,SU43-Paiment-Page,1330418795555,true,PT4022809464,200,OID,abfallsmmelstation,8563771665917906832
1086,SU42-DeliveryAndBilling-Page,1330418796582,true,PT1022809463,200,OIN,inpakpapier,8563771665917873507
1721,SU12b-PickProduct-Page,1330418797826,true,PT2022809463,200,WFI,34667,8563771665917865781
733,SU61-BrowseCat2-Page,1330418799432,true,PT4022809464,200,OID,abfallsmmelstation,8563771665917906832
623,SU31-AddToCart-Page,1330418799725,true,PT2022809463,200,WFI,34667,8563771665917865781
2088,SU43-Paiment-Page,1330418799608,true,PT1022809463,200,OIN,inpakpapier,8563771665917873507
271,SU01-HomePage-Page,1330418802251,true,PT4022809463,200,WNO,stolunderlag,8563771665917906832
1268,SU32-GoToCart-Page,1330418801344,true,PT2022809463,200,WFI,34667,8563771665917865781
299,SU11-SearchPhrase-Page,1330418802660,true,PT4022809463,200,WNO,stolunderlag,8482248024566677492
15048,SU12b-PickProduct-Page,1330418789142,true,PT3022809465,200,WDK,tegera,8482248024566679081
1327,SU12b-PickProduct-Page,1330418803863,true,PT4022809463,200,WNO,stolunderlag,8482248024566677492
752,SU41-CustomerDetails-Page,1330418805088,true,PT2022809463,200,WFI,34667,8563771665917865781
1758,SU31-AddToCart-Page,1330418804756,true,PT3022809465,200,WDK,tegera,8482248024566679081
727,SU42-DeliveryAndBilling-Page,1330418806109,true,PT2022809463,200,WFI,34667,8563771665917865781
580,SU31-AddToCart-Page,1330418807055,true,PT4022809463,200,WNO,stolunderlag,8482248024566677492
762,SU32-GoToCart-Page,1330418807362,true,PT3022809465,200,WDK,tegera,8482248024566679081
454,SU32-GoToCart-Page,1330418808316,true,PT4022809463,200,WNO,stolunderlag,8482248024566677492
1619,SU43-Paiment-Page,1330418807403,true,PT2022809463,200,WFI,34667,8563771665917865781
204,SU41-CustomerDetails-Page,1330418809386,true,PT4022809463,200,WNO,stolunderlag,8482248024566677492
4813,SU61-BrowseCat2-Page,1330418804942,true,PT1022809463,200,OIN,inpakpapier,8563771665917873507
1004,SU41-CustomerDetails-Page,1330418809307,true,PT3022809465,200,WDK,tegera,8482248024566679081
314,SU01-HomePage-Page,1330418811186,true,PT1022809462,200,WSW,skap,8563771665917873507
320,SU42-DeliveryAndBilling-Page,1330418811400,true,PT4022809463,200,WNO,stolunderlag,8482248024566677492
633,SU42-DeliveryAndBilling-Page,1330418811748,true,PT3022809465,200,WDK,tegera,8482248024566679081
621,SU11-SearchPhrase-Page,1330418812257,true,PT1022809462,200,WSW,skap,8482248024566680818
1176,SU43-Paiment-Page,1330418812890,true,PT4022809463,200,WNO,stolunderlag,8482248024566677492
1808,SU43-Paiment-Page,1330418812765,true,PT3022809465,200,WDK,tegera,8482248024566679081
987,SU61-BrowseCat2-Page,1330418814183,true,PT2022809463,200,WFI,34667,8563771665917865781
305,SU01-HomePage-Page,1330418815562,true,PT2022809462,200,MRU,<EOF>,8563771665917865781
1468,SU12b-PickProduct-Page,1330418815188,true,PT1022809462,200,WSW,skap,8482248024566680818
714,SU61-BrowseCat2-Page,1330418817641,true,PT4022809463,200,WNO,stolunderlag,8482248024566677492
479,SU61-BrowseCat2-Page,1330418818093,true,PT2022809462,200,MRU,<EOF>,8645295307269003317
227,SU01-HomePage-Page,1330418818837,true,PT4022809462,200,FAB,goulotte,8482248024566677492
867,SU61-BrowseCat2-Page,1330418818562,true,PT3022809465,200,WDK,tegera,8482248024566679081
340,SU11-SearchPhrase-Page,1330418819210,true,PT4022809462,200,FAB,goulotte,8563771665917882741
691,SU01-HomePage-Page,1330418820209,true,PT3022809473,200,KEY,Grit Bins,8482248024566679081
1263,SU31-AddToCart-Page,1330418819816,true,PT1022809462,200,WSW,skap,8482248024566680818
